1.00790857693134,0.909565388436194,0.834506080331586,29
1.00845700290781,0.909754335657765,0.834506080331586,65
1.02967923746722,0.916789455944612,0.834506080331586,71
1.02994921457213,0.917400143641813,0.833507345303056,55
1.03058436166812,0.912548387342022,0.834506080331586,8
1.03391159237873,0.918130879511997,0.834506080331586,74
1.04701635617954,0.914820887425952,0.834506080331586,2
1.05207873699222,0.919608627754392,0.834506080331586,50
1.05642924154883,0.917400143641813,0.848926382705966,31
1.05672272171447,0.917400143641813,0.834506080331586,13
1.06219767880703,0.909565388436194,0.837979363322676,81
1.06225081548063,0.909565388436194,0.839104361118509,66
1.06261291367558,0.911505712676428,0.834506080331586,60
1.07741817332064,0.930863644799788,0.834506080331586,92
1.07807863518468,0.917400143641813,0.860621142340446,27
1.08353741902025,0.909565388436194,0.833919684340922,93
1.09522785484723,0.919020601277307,0.834506080331586,58
1.0990193880524,0.917400143641813,0.871230409523232,96
1.10459227122274,0.937951811106367,0.834506080331586,56
1.10738982974223,0.909565388436194,0.878064399697826,47
1.11058644847445,0.939436276730922,0.834506080331586,7
1.11647456866801,0.909565388436194,0.87679891249917,94
1.11734190567761,0.917400143641813,0.831681737774908,24
1.12479905485227,0.931683424461136,0.834506080331586,12
1.12722865313253,0.909565388436194,0.880429179004461,35
1.12733999330752,0.938446605521676,0.834506080331586,64
1.13905896913909,0.939551369327495,0.834506080331586,36
1.14007496883539,0.917400143641813,0.8306601307731,3
1.15089731029996,0.945274096649535,0.834506080331586,63
1.16781399322675,0.952351847525983,0.834506080331586,88
1.17353985889323,0.953530872731165,0.834506080331586,43
1.17657349074537,0.909565388436194,0.914542209614815,84
1.17753614773638,0.95434268096706,0.834506080331586,95
1.17777190601438,0.954390292504492,0.834506080331586,21
1.18246600735471,0.917578185092217,0.834506080331586,69
1.18276075344357,0.909565388436194,0.909340491562673,6
1.18399921698671,0.940779821053789,0.834506080331586,68
1.18472099411825,0.928200209579172,0.834506080331586,30
1.18593488695775,0.917400143641813,0.909104736729568,22
1.18971968721501,0.909565388436194,0.91418281893245,18
1.19487833289414,0.917400143641813,0.909340396380196,73
1.21517305721135,0.917400143641813,0.915537529613952,23
1.223956475442,0.963153984351798,0.834506080331586,97
1.22731666162287,0.953491351922335,0.834506080331586,40
1.22813668617798,0.909565388436194,0.921037845159075,5
1.23354407676413,0.917400143641813,0.906572514125659,70
1.24904457417507,0.915814587817196,0.834506080331586,62
1.24906011088481,0.917400143641813,0.915344174159018,90
1.25245669603764,0.957610278464826,0.834506080331586,83
1.25290727095669,0.909565388436194,0.88087862341892,33
1.25351915995141,0.917400143641813,0.927159183732894,91
1.25666294270135,0.909565388436194,0.922859020621266,15
1.25983343581551,0.948670168274792,0.834506080331586,38
1.26068814218917,0.921845334069698,0.834506080331586,46
1.262061933393,0.917400143641813,0.920983700006358,16
1.26223499210291,0.909565388436194,0.876396972809018,89
1.26553656993143,0.917400143641813,0.845370557222529,11
1.26890929467621,0.917400143641813,0.934295898280562,41
1.27525972946238,0.909565388436194,0.891525505234207,45
1.29235255890832,0.974355312667741,0.834506080331586,57
1.29644786229245,0.968970980138011,0.834506080331586,75
1.30146040659116,0.945137671400518,0.834506080331586,59
1.30615321722525,0.917400143641813,0.879369292274423,39
1.32087524539616,0.972010536167226,0.834506080331586,44
1.32598120230397,0.909565388436194,0.911707141597154,26
1.32850377046706,0.909565388436194,0.925571993425658,20
1.332589236383,0.950941974729336,0.834506080331586,51
1.34052561312076,0.946612221603287,0.834506080331586,10
1.34723559814788,0.909565388436194,0.959528499839699,72
1.34730229517607,0.95077866548114,0.834506080331586,48
1.34791867871271,0.917400143641813,0.948683036365476,78
1.34936131376799,0.917400143641813,0.885852573026464,87
1.35852208204581,0.917400143641813,0.954370566578516,14
1.37580633825244,0.909565388436194,0.957094012862765,61
1.37636086927198,0.979706121498845,0.834506080331586,42
1.39035138421316,0.917400143641813,0.909845622526072,67
1.39704523795692,0.909565388436194,0.922117074335444,25
1.42375525485299,0.917400143641813,0.912502163925343,34
1.42716942335455,0.988293681726519,0.834506080331586,77
1.42957062545992,0.909565388436194,0.985741144586653,17
1.45264710580939,0.988588468201263,0.834506080331586,76
1.45723210415079,0.909565388436194,0.982748947954058,9
1.47044813255948,0.917400143641813,0.954086510441835,86
1.48130513672009,0.909565388436194,0.996208910614267,1
1.48602405830191,0.909565388436194,0.9627429554619,80
1.50938296199468,0.917400143641813,0.956054244002979,37
1.53980617636514,0.974085730592861,0.834506080331586,32
1.54221531367221,0.985369686206979,0.834506080331586,52
1.5444319523789,0.999435856728561,0.834506080331586,85
1.56000398741634,0.997326411318056,0.834506080331586,54
1.56813310759221,0.999909856300657,0.834506080331586,79
1.57189623072181,0.917400143641813,0.998281799386586,28
1.59458850486936,0.986851316579642,0.834506080331586,53
1.64303182272998,0.909565388436194,0.982589699203519,49
1.67431343848083,0.909565388436194,0.990829561580583,82
1.67471651430697,0.99732557557595,0.834506080331586,19
1.67822082016369,0.917400143641813,0.998387983823788,4
